Domain,Instance,Anchor,Competitor,NPairs,WinsAnchor,Ties,LossesAnchor,MeanAnchor,MeanCompetitor,MedianAnchor,MedianCompetitor,RawP,HolmDomainP,RejectHolmDomain
FIR_EXTERNAL,7,A-C1,GWO,30,30,0,0,0.00163243470126284,0.062397277298046,0.00142176382268058,0.0569429223658795,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,8,A-C1,GWO,30,30,0,0,0.00360188653907194,0.087863443370679,0.00324255144809555,0.0931086281172883,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,1,A-C1,FDB-TLABC,30,29,0,1,0.00573886257758604,0.0233357741404394,0.00498952913244555,0.0135580346327965,1.92092110490315e-06,0.000124876629239082,1
FIR_EXTERNAL,2,A-C1,FDB-TLABC,30,29,0,1,0.0214703206426058,0.0446703640945442,0.0212255856753455,0.0340936127720831,1.92092110490315e-06,0.000124876629239082,1
FIR_EXTERNAL,3,A-C1,FDB-TLABC,30,30,0,0,0.00515681436015733,0.0176075523458118,0.00507530405141678,0.0125606251236549,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,4,A-C1,FDB-TLABC,30,29,0,1,0.0214869065664112,0.0440024859035979,0.0219018038370187,0.0341820644987361,1.92092110490315e-06,0.000124876629239082,1
FIR_EXTERNAL,5,A-C1,FDB-TLABC,30,30,0,0,0.00176046133194598,0.0259480940586594,0.00147259608567057,0.0233625938637028,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,6,A-C1,FDB-TLABC,30,29,0,1,0.00666755992175006,0.0227070043865506,0.00693271280085514,0.0129442186226943,2.35342099512154e-06,0.000124876629239082,1
FIR_EXTERNAL,7,A-C1,FDB-TLABC,30,30,0,0,0.00163243470126284,0.0571434452853887,0.00142176382268058,0.0570836350100706,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,8,A-C1,FDB-TLABC,30,30,0,0,0.00360188653907194,0.147470511400982,0.00324255144809555,0.12938061288729,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,1,A-C1,FTO,30,30,0,0,0.00573886257758604,0.257140783461404,0.00498952913244555,0.251882408453107,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,2,A-C1,FTO,30,30,0,0,0.0214703206426058,0.332355095509901,0.0212255856753455,0.328181188340374,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,3,A-C1,FTO,30,30,0,0,0.00515681436015733,0.0657956439667396,0.00507530405141678,0.0502057274782996,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,4,A-C1,FTO,30,30,0,0,0.0214869065664112,0.116352784366237,0.0219018038370187,0.113994011684262,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,5,A-C1,FTO,30,30,0,0,0.00176046133194598,0.149401904094658,0.00147259608567057,0.1444836976419,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,6,A-C1,FTO,30,30,0,0,0.00666755992175006,0.15670256885886,0.00693271280085514,0.139153336576051,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,7,A-C1,FTO,30,30,0,0,0.00163243470126284,0.227927725682023,0.00142176382268058,0.222083116991487,1.73439762832058e-06,0.000124876629239082,1
FIR_EXTERNAL,8,A-C1,FTO,30,30,0,0,0.00360188653907194,0.247800727636,0.00324255144809555,0.244214116191865,1.73439762832058e-06,0.000124876629239082,1
