AlgIdx,FuncPos,FunctionID,RunIdx,Alias,Algorithm,Family,Role,PairID,Seed,OK,BestRaw,Error,TimeSec,EstFEs,Message
1,4,4,24,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264429,1,856.712484437329,56.7124844373286,1.914337875,199930,OK
1,4,4,25,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264430,1,832.833598460461,32.8335984604605,1.91679591666667,199930,OK
1,4,4,26,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264431,1,853.727673076888,53.7276730768875,1.92289529166667,199930,OK
1,4,4,27,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264432,1,843.778097619412,43.7780976194124,1.89946720833333,199930,OK
1,4,4,28,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264433,1,849.489809351486,49.4898093514862,1.90499691666667,199930,OK
1,4,4,29,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264434,1,852.732719057611,52.7327190576108,1.90925954166667,199930,OK
1,4,4,30,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20264435,1,847.757964165576,47.7579641655756,1.887726,199930,OK
1,5,5,1,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20265406,1,970.299746516479,70.299746516479,1.906628125,199930,OK
1,5,5,2,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20265407,1,909.635184218749,9.63518421874926,1.88331316666667,199930,OK
1,5,5,3,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20265408,1,1077.9673187092,177.967318709196,1.922435375,199930,OK
1,5,5,4,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20265409,1,990.709336255313,90.7093362553128,1.943735875,199930,OK
1,5,5,5,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20265410,1,908.908059920003,8.90805992000276,1.88746195833333,199930,OK
1,5,5,6,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20265411,1,911.212039224214,11.2120392242144,1.90376733333333,199930,OK
1,5,5,7,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20265412,1,915.338110791885,15.3381107918855,1.90892158333333,199930,OK
1,5,5,8,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20265413,1,917.795480227964,17.7954802279642,1.928353625,199930,OK
1,5,5,9,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20265414,1,951.581803970622,51.5818039706224,1.92846329166667,199930,OK
1,5,5,10,B-C1,MPHBS_C1_K07N03_BEFORE_W050_G300_R250,PROPOSED_MPHBS,PROPOSED,PROPOSED,20265415,1,920.05500332239,20.0550033223903,1.94210966666667,199930,OK
